Exit-location,Aircraft-type,Final-approach,Exit-angle,Temperature,Time,Windspeed,Visibility,ROT
2086.35,Medium,145,30,31,Night,-1,9,59
2086.35,Heavy,155,30,31,Night,-1,9,64
2086.35,Medium,146,30,31,Night,-1,9,55
2086.35,Medium,148,30,31,Night,-1,9,67
2086.35,Heavy,149,30,33,Night,1,7,70
2086.35,Medium,143,30,33,Night,1,7,63
2086.35,Heavy,148,30,33,Night,1,7,59
2086.35,Light,107,30,33,Night,1,7,56
2086.35,Medium,146,30,33,Night,1,7,64
2086.35,Heavy,156,30,34,Night,2,6,66
2086.35,Light,96,30,34,Night,2,6,60
2086.35,Light,104,30,34,Night,2,6,59
2086.35,Heavy,157,30,34,Night,2,6,69
2086.35,Heavy,153,30,34,Night,2,6,58
1750,Medium,137,30,24,Night,-10,10,49
1750,Medium,132,30,24,Night,-10,10,56
2086.35,Heavy,141,30,24,Night,-10,10,62
1750,Medium,144,30,24,Night,-10,10,56
1750,Medium,133,30,24,Night,-10,10,64
2086.35,Heavy,144,30,25,Night,-8,9,60
1750,Medium,136,30,25,Night,-8,9,66
1750,Medium,135,30,25,Night,-8,9,58
2086.35,Medium,145,30,25,Night,-8,9,60
1750,Light,90,30,25,Night,-8,9,59
2086.35,Heavy,144,30,26,Night,-6,10,69
1750,Medium,138,30,26,Night,-6,10,54
1750,Medium,132,30,26,Night,-6,10,53
1750,Light,86,30,26,Night,-6,10,53
2086.35,Heavy,152,30,26,Night,-6,10,58
1750,Medium,134,30,28,Night,-6,9,61
1750,Medium,136,30,28,Night,-6,9,47
1750,Medium,136,30,28,Night,-6,9,59
1750,Medium,139,30,28,Night,-6,9,56
1750,Medium,137,30,28,Night,-6,9,61
1750,Medium,134,30,29,Night,-8,8,59
1750,Medium,135,30,29,Night,-8,8,58
2086.35,Heavy,141,30,29,Night,-8,8,60
1750,Medium,135,30,29,Night,-8,8,61
1750,Medium,143,30,29,Night,-8,8,63
1750,Medium,140,30,30,Night,-4,9,61
2086.35,Heavy,155,30,30,Night,-4,9,53
1750,Medium,143,30,30,Night,-4,9,58
1750,Medium,135,30,30,Night,-4,9,55
1750,Medium,142,30,30,Night,-4,9,51
2086.35,Medium,136,30,28,Night,-2,8,57
2086.35,Heavy,151,30,28,Night,-2,8,62
2086.35,Medium,146,30,28,Night,-2,8,65
1750,Medium,140,30,28,Night,-2,8,57
2086.35,Heavy,152,30,28,Night,-2,8,64
2086.35,Light,104,30,31,Night,-2,8,58
2086.35,Medium,146,30,31,Night,-2,8,60
2086.35,Heavy,151,30,31,Night,-2,8,57
2086.35,Heavy,151,30,31,Night,-2,8,70
2086.35,Medium,148,30,31,Night,-2,8,64
2086.35,Heavy,158,30,30,Night,-1,9,58
2086.35,Medium,143,30,30,Night,-1,9,57
2086.35,Medium,148,30,30,Night,-1,9,51
2086.35,Medium,146,30,30,Night,-1,9,58
2086.35,Heavy,157,30,30,Night,-1,9,62
2086.35,Heavy,159,30,32,Night,1,8,62
2086.35,Heavy,155,30,32,Night,1,8,56
2086.35,Heavy,151,30,32,Night,1,8,57
2086.35,Heavy,151,30,32,Night,1,8,60
2086.35,Medium,148,30,32,Night,1,8,64
2086.35,Medium,142,30,34,Night,2,7,67
2086.35,Medium,141,30,34,Night,2,7,66
2086.35,Medium,150,30,34,Night,2,7,67
2086.35,Medium,148,30,34,Night,2,7,64
2086.35,Medium,145,30,34,Night,2,7,62
2086.35,Light,95,30,34,Night,2,8,55
2086.35,Heavy,159,30,34,Night,2,8,53
2086.35,Medium,144,30,34,Night,2,8,55
2086.35,Heavy,159,30,34,Night,2,8,54
2086.35,Heavy,143,30,34,Night,2,8,61
1750,Light,85,30,25,Night,-8,9,47
1750,Medium,141,30,25,Night,-8,9,49
1750,Medium,132,30,25,Night,-8,9,61
1750,Medium,133,30,25,Night,-8,9,62
1750,Medium,139,30,25,Night,-8,9,64
2086.35,Heavy,143,30,26,Night,-8,9,55
1750,Medium,131,30,26,Night,-8,9,62
1750,Medium,131,30,26,Night,-8,9,63
1750,Medium,132,30,26,Night,-8,9,57
2086.35,Heavy,146,30,26,Night,-8,9,65
1750,Medium,136,30,27,Night,-9,9,64
1750,Medium,142,30,27,Night,-9,9,56
1750,Light,85,30,27,Night,-9,9,61
1750,Light,78,30,27,Night,-9,9,57
1750,Light,87,30,27,Night,-9,9,57
2086.35,Medium,145,30,28,Night,-5,9,64
2086.35,Heavy,143,30,28,Night,-5,9,54
2086.35,Heavy,158,30,28,Night,-5,9,58
1750,Medium,139,30,28,Night,-5,9,64
2086.35,Heavy,150,30,28,Night,-5,9,65
1750,Light,88,30,29,Night,-8,9,57
2086.35,Heavy,137,30,29,Night,-8,9,58
1750,Medium,135,30,29,Night,-8,9,51
1750,Medium,143,30,29,Night,-8,9,54
1750,Medium,144,30,29,Night,-8,9,61
2086.35,Heavy,152,30,30,Night,-4,8,52
2086.35,Heavy,153,30,30,Night,-4,8,59
2086.35,Heavy,143,30,30,Night,-4,8,57
2086.35,Heavy,146,30,30,Night,-4,8,68
2086.35,Medium,146,30,30,Night,-4,8,50
2086.35,Heavy,153,30,28,Night,-4,9,63
2086.35,Heavy,141,30,28,Night,-4,9,62
2086.35,Medium,145,30,28,Night,-4,9,68
2086.35,Medium,148,30,28,Night,-4,9,54
2086.35,Medium,148,30,28,Night,-4,9,67
2086.35,Medium,144,30,31,Night,-3,8,50
2086.35,Heavy,150,30,31,Night,-3,8,65
2086.35,Medium,143,30,31,Night,-3,8,64
2086.35,Heavy,157,30,31,Night,-3,8,52
2086.35,Heavy,153,30,31,Night,-3,8,59
2086.35,Light,100,30,30,Night,-1,8,56
2086.35,Heavy,158,30,30,Night,-1,8,59
2086.35,Medium,142,30,30,Night,-1,8,63
2086.35,Light,107,30,30,Night,-1,8,58
2086.35,Medium,147,30,30,Night,-1,8,56
2086.35,Medium,146,30,31,Night,1,8,62
2086.35,Medium,141,30,31,Night,1,8,62
2086.35,Heavy,150,30,31,Night,1,8,66
2086.35,Medium,145,30,31,Night,1,8,66
1750,Medium,140,30,31,Night,1,8,51
2086.35,Medium,139,30,33,Night,3,7,68
2086.35,Medium,141,30,33,Night,3,7,60
2086.35,Medium,141,30,33,Night,3,7,64
2086.35,Heavy,147,30,33,Night,3,7,69
2086.35,Medium,146,30,33,Night,3,7,69
2086.35,Heavy,141,30,34,Night,3,7,66
2086.35,Light,98,30,34,Night,3,7,61
2086.35,Medium,136,30,34,Night,3,7,60
2086.35,Medium,145,30,34,Night,3,7,70
2086.35,Heavy,159,30,34,Night,3,7,61
2086.35,Heavy,150,30,25,Night,-9,9,59
1750,Medium,133,30,25,Night,-9,9,47
1750,Medium,142,30,25,Night,-9,9,50
2086.35,Heavy,142,30,25,Night,-9,9,56
1750,Medium,138,30,25,Night,-9,9,51
1750,Medium,131,30,25,Night,-9,10,62
2086.35,Medium,144,30,25,Night,-9,10,60
1750,Medium,138,30,25,Night,-9,10,59
1750,Medium,132,30,25,Night,-9,10,66
1750,Medium,135,30,25,Night,-9,10,58
2086.35,Heavy,146,30,26,Night,-6,9,57
2086.35,Heavy,157,30,26,Night,-6,9,57
1750,Medium,142,30,26,Night,-6,9,58
2086.35,Heavy,148,30,26,Night,-6,9,63
1750,Medium,142,30,26,Night,-6,9,61
1750,Medium,139,30,27,Night,-6,9,57
1750,Medium,137,30,27,Night,-6,9,53
2086.35,Medium,147,30,27,Night,-6,9,64
2086.35,Heavy,148,30,27,Night,-6,9,65
2086.35,Medium,147,30,27,Night,-6,9,64
2086.35,Medium,143,30,27,Night,-4,9,69
2086.35,Heavy,141,30,27,Night,-4,9,62
2086.35,Medium,144,30,27,Night,-4,9,64
2086.35,Medium,142,30,27,Night,-4,9,51
2086.35,Heavy,144,30,27,Night,-4,9,58
2086.35,Heavy,148,30,30,Night,-4,8,67
2086.35,Heavy,155,30,30,Night,-4,8,63
2086.35,Medium,139,30,30,Night,-4,8,65
2086.35,Medium,144,30,30,Night,-4,8,65
1750,Medium,138,30,30,Night,-4,8,55
2086.35,Medium,145,30,29,Night,-4,8,63
2086.35,Heavy,154,30,29,Night,-4,8,64
2086.35,Medium,139,30,29,Night,-4,8,52
2086.35,Medium,148,30,29,Night,-4,8,66
2086.35,Medium,144,30,29,Night,-4,8,64
2086.35,Medium,149,30,31,Night,-2,7,53
2086.35,Heavy,155,30,31,Night,-2,7,55
2086.35,Heavy,158,30,31,Night,-2,7,62
1750,Medium,134,30,31,Night,-2,7,62
2086.35,Light,104,30,31,Night,-2,7,61
1750,Medium,135,30,31,Night,-3,7,61
2086.35,Medium,140,30,31,Night,-3,7,64
2086.35,Medium,141,30,31,Night,-3,7,58
2086.35,Light,109,30,31,Night,-3,7,67
2086.35,Heavy,149,30,31,Night,-3,7,57
2086.35,Heavy,153,30,32,Night,1,7,52
2086.35,Medium,149,30,32,Night,1,7,61
2086.35,Medium,147,30,32,Night,1,7,65
2086.35,Medium,142,30,32,Night,1,7,59
2086.35,Light,98,30,32,Night,1,7,65
2086.35,Medium,138,30,33,Night,2,7,57
2086.35,Medium,144,30,33,Night,2,7,61
2086.35,Heavy,150,30,33,Night,2,7,64
2086.35,Medium,147,30,33,Night,2,7,61
2086.35,Light,100,30,33,Night,2,7,65
2086.35,Heavy,149,30,34,Night,4,7,62
1750,Medium,135,30,34,Night,4,7,54
2086.35,Heavy,158,30,34,Night,4,7,67
2086.35,Medium,146,30,34,Night,4,7,63
2086.35,Medium,148,30,34,Night,4,7,64
2086.35,Medium,148,30,24,Night,4,6,63
2086.35,Heavy,158,30,24,Night,4,6,66
2086.35,Heavy,155,30,24,Night,4,6,65
2086.35,Heavy,157,30,24,Night,4,6,66
2086.35,Medium,149,30,24,Night,4,6,63
2086.35,Medium,134,30,24,Night,-5,6,63
1750,Medium,134,30,24,Night,-5,6,62
2086.35,Heavy,158,30,24,Night,-5,6,55
2086.35,Medium,148,30,24,Night,-5,6,60
2086.35,Heavy,155,30,24,Night,-5,6,66
2086.35,Heavy,135,30,25,Night,7,5,70
2086.35,Medium,130,30,25,Night,7,5,68
2086.35,Heavy,156,30,25,Night,7,5,63
2086.35,Heavy,157,30,25,Night,7,5,52
2086.35,Medium,133,30,25,Night,7,5,62
2086.35,Medium,150,30,25,Night,-7,5,52
2086.35,Heavy,155,30,25,Night,-7,5,66
2086.35,Medium,133,30,25,Night,-7,5,68
2086.35,Heavy,160,30,25,Night,-7,5,64
1750,Medium,133,30,25,Night,-7,5,59
2086.35,Heavy,135,30,25,Night,3,7,53
2086.35,Medium,146,30,25,Night,3,7,57
2086.35,Medium,150,30,25,Night,3,7,60
2086.35,Medium,148,30,25,Night,3,7,62
2086.35,Heavy,147,30,25,Night,3,7,68
2086.35,Medium,149,30,25,Night,11,7,66
2086.35,Medium,147,30,25,Night,11,7,65
2086.35,Light,99,30,25,Night,11,7,58
2086.35,Heavy,158,30,25,Night,11,7,63
2086.35,Medium,147,30,25,Night,11,7,65
2086.35,Medium,130,30,26,Night,-5,6,66
2086.35,Medium,146,30,26,Night,-5,6,63
2086.35,Heavy,154,30,26,Night,-5,6,64
2086.35,Heavy,160,30,26,Night,-5,6,65
2086.35,Heavy,156,30,26,Night,-5,6,61
2086.35,Heavy,154,30,26,Night,-3,7,66
2086.35,Medium,146,30,26,Night,-3,7,59
2086.35,Medium,130,30,26,Night,-3,7,68
2086.35,Medium,135,30,26,Night,-3,7,62
2086.35,Light,79,30,26,Night,-3,7,52
2086.35,Heavy,159,30,25,Night,0,7,64
2086.35,Medium,149,30,25,Night,0,7,59
1750,Medium,139,30,25,Night,0,7,60
2086.35,Heavy,154,30,25,Night,0,7,65
2086.35,Heavy,135,30,25,Night,0,7,53
2086.35,Heavy,137,30,26,Night,-3,6,70
2086.35,Medium,133,30,26,Night,-3,6,52
2086.35,Light,75,30,26,Night,-3,6,57
2086.35,Medium,146,30,26,Night,-3,6,59
1750,Medium,137,30,26,Night,-3,6,60
1750,Medium,131,30,25,Night,-8,7,59
1750,Medium,132,30,25,Night,-8,7,65
2086.35,Heavy,146,30,25,Night,-8,7,58
2086.35,Heavy,157,30,25,Night,-8,7,62
2086.35,Medium,146,30,25,Night,-8,7,61
2086.35,Medium,134,30,26,Night,0,8,62
2086.35,Medium,131,30,26,Night,0,8,65
2086.35,Medium,150,30,26,Night,0,8,53
1750,Medium,131,30,26,Night,0,8,62
2086.35,Heavy,136,30,26,Night,0,8,60
2086.35,Medium,144,30,26,Night,-5,7,60
2086.35,Heavy,136,30,26,Night,-5,7,70
1750,Medium,135,30,26,Night,-5,7,62
2086.35,Medium,144,30,26,Night,-5,7,64
2086.35,Medium,139,30,26,Night,-5,7,63
1750,Light,106,30,25,Night,2,8,52
2086.35,Medium,146,30,25,Night,2,8,61
2086.35,Medium,146,30,25,Night,2,8,63
2086.35,Medium,148,30,25,Night,2,8,66
2086.35,Heavy,136,30,25,Night,2,8,69
2086.35,Heavy,136,30,26,Night,-5,5,70
2086.35,Heavy,145,30,26,Night,-5,5,67
2086.35,Medium,140,30,26,Night,-5,5,55
1750,Medium,130,30,26,Night,-5,5,63
2086.35,Medium,145,30,26,Night,-5,5,54
2086.35,Medium,135,30,26,Night,8,7,64
1750,Medium,133,30,26,Night,8,7,65
2086.35,Heavy,135,30,26,Night,8,7,66
2086.35,Medium,147,30,26,Night,8,7,65
2086.35,Heavy,152,30,26,Night,8,7,61
2086.35,Medium,148,30,26,Night,-4,7,56
2086.35,Medium,134,30,26,Night,-4,7,65
2086.35,Medium,139,30,26,Night,-4,7,64
1750,Light,79,30,26,Night,-4,7,56
2086.35,Medium,134,30,26,Night,-4,7,64
2086.35,Heavy,160,30,27,Night,-2,7,63
2086.35,Heavy,154,30,27,Night,-2,7,64
2086.35,Heavy,147,30,27,Night,-2,7,61
2086.35,Medium,144,30,27,Night,-2,7,62
2086.35,Light,104,30,27,Night,-2,7,57
2086.35,Heavy,139,30,27,Night,4,7,70
1750,Medium,133,30,27,Night,4,7,60
2086.35,Heavy,154,30,27,Night,4,7,59
2086.35,Medium,149,30,27,Night,4,7,63
2086.35,Medium,135,30,27,Night,4,7,65
2086.35,Heavy,138,30,27,Night,-6,5,64
1750,Medium,131,30,27,Night,-6,5,64
2086.35,Heavy,148,30,27,Night,-6,5,66
1750,Medium,132,30,27,Night,-6,5,65
2086.35,Light,97,30,27,Night,-6,5,56
2086.35,Heavy,149,30,28,Night,1,7,69
2086.35,Medium,131,30,28,Night,1,7,65
2086.35,Medium,132,30,28,Night,1,7,65
2086.35,Heavy,159,30,28,Night,1,7,62
2086.35,Medium,139,30,28,Night,1,7,64
2086.35,Medium,146,30,27,Night,7,7,63
1750,Light,83,30,27,Night,7,7,55
2086.35,Medium,148,30,27,Night,7,7,62
2086.35,Medium,139,30,27,Night,7,7,63
2086.35,Medium,149,30,27,Night,7,7,63
2086.35,Light,110,30,28,Night,-8,8,65
2086.35,Light,108,30,28,Night,-8,8,49
2086.35,Medium,137,30,28,Night,-8,8,61
2086.35,Heavy,153,30,28,Night,-8,8,63
2086.35,Medium,134,30,28,Night,-8,8,63
2086.35,Heavy,160,30,27,Night,1,7,62
2086.35,Heavy,158,30,27,Night,1,7,63
2086.35,Medium,135,30,27,Night,1,7,64
2086.35,Medium,130,30,27,Night,1,7,67
2086.35,Light,79,30,27,Night,1,7,58
2086.35,Heavy,141,30,28,Night,1,7,70
2086.35,Heavy,145,30,28,Night,1,7,68
2086.35,Heavy,140,30,28,Night,1,7,65
1750,Light,81,30,28,Night,1,7,57
2086.35,Light,104,30,28,Night,1,7,59
2086.35,Medium,137,30,28,Night,4,7,68
2086.35,Heavy,158,30,28,Night,4,7,65
1750,Medium,131,30,28,Night,4,7,59
2086.35,Medium,140,30,28,Night,4,7,64
2086.35,Medium,150,30,28,Night,4,7,59
2086.35,Medium,150,30,28,Night,-6,8,60
2086.35,Heavy,137,30,28,Night,-6,8,53
2086.35,Medium,146,30,28,Night,-6,8,59
2086.35,Medium,137,30,28,Night,-6,8,60
2086.35,Heavy,147,30,28,Night,-6,8,57
2086.35,Medium,150,30,29,Night,-7,8,61
2086.35,Heavy,157,30,29,Night,-7,8,62
2086.35,Medium,130,30,29,Night,-7,8,64
2086.35,Light,86,30,29,Night,-7,8,54
2086.35,Medium,131,30,29,Night,-7,8,64
2086.35,Medium,150,30,28,Night,3,7,63
2086.35,Medium,140,30,28,Night,3,7,54
2086.35,Light,104,30,28,Night,3,7,55
2086.35,Light,76,30,28,Night,3,7,53
2086.35,Medium,134,30,28,Night,3,7,62
2086.35,Light,76,30,29,Night,1,8,58
2086.35,Medium,131,30,29,Night,1,8,64
2086.35,Heavy,141,30,29,Night,1,8,68
2086.35,Medium,146,30,29,Night,1,8,63
2086.35,Heavy,141,30,29,Night,1,8,48
2086.35,Medium,132,30,29,Night,1,8,54
2086.35,Medium,146,30,29,Night,1,8,62
2086.35,Medium,148,30,29,Night,1,8,61
2086.35,Light,106,30,29,Night,1,8,53
2086.35,Heavy,143,30,29,Night,1,8,50
2086.35,Medium,132,30,30,Night,2,8,63
2086.35,Medium,135,30,30,Night,2,8,53
2086.35,Heavy,139,30,30,Night,2,8,54
2086.35,Medium,130,30,30,Night,2,8,63
2086.35,Medium,148,30,30,Night,2,8,57
2086.35,Heavy,139,30,29,Night,-3,7,57
2086.35,Heavy,137,30,29,Night,-3,7,68
2086.35,Medium,133,30,29,Night,-3,7,62
2086.35,Medium,139,30,29,Night,-3,7,62
2086.35,Heavy,142,30,29,Night,-3,7,64
2086.35,Heavy,142,30,29,Night,1,7,59
2086.35,Medium,148,30,29,Night,1,7,63
2086.35,Medium,130,30,29,Night,1,7,52
1750,Medium,144,30,29,Night,1,7,60
2086.35,Medium,146,30,29,Night,1,7,62
2086.35,Medium,146,30,30,Night,1,7,61
2086.35,Medium,137,30,30,Night,1,7,62
2086.35,Heavy,141,30,30,Night,1,7,70
2086.35,Heavy,140,30,30,Night,1,7,67
1750,Medium,148,30,30,Night,1,7,59
2086.35,Medium,149,30,29,Night,-4,7,57
2086.35,Medium,149,30,29,Night,-4,7,61
1750,Medium,136,30,29,Night,-4,7,55
1750,Medium,135,30,29,Night,-4,7,62
2086.35,Medium,149,30,29,Night,-4,7,60
2086.35,Medium,130,30,30,Night,9,8,62
2086.35,Medium,135,30,30,Night,9,8,51
2086.35,Heavy,139,30,30,Night,9,8,69
2086.35,Medium,145,30,30,Night,9,8,64
2086.35,Medium,134,30,30,Night,9,8,66
1750,Medium,133,30,29,Night,2,8,61
2086.35,Heavy,154,30,29,Night,2,8,59
2086.35,Medium,137,30,29,Night,2,8,63
2086.35,Medium,133,30,29,Night,2,8,61
2086.35,Medium,131,30,29,Night,2,8,66
2086.35,Medium,132,30,30,Night,-6,8,63
2086.35,Heavy,138,30,30,Night,-6,8,61
2086.35,Heavy,139,30,30,Night,-6,8,50
2086.35,Heavy,159,30,30,Night,-6,8,56
2086.35,Medium,150,30,30,Night,-6,8,56
2086.35,Heavy,141,30,31,Night,3,8,61
2086.35,Medium,143,30,31,Night,3,8,61
2086.35,Medium,142,30,31,Night,3,8,62
2086.35,Light,76,30,31,Night,3,8,53
2086.35,Light,86,30,31,Night,3,8,62
2086.35,Medium,133,30,31,Night,-5,7,63
2086.35,Medium,149,30,31,Night,-5,7,59
2086.35,Heavy,144,30,31,Night,-5,7,69
2086.35,Heavy,160,30,31,Night,-5,7,64
2086.35,Heavy,156,30,31,Night,-5,7,65
2086.35,Medium,135,30,31,Night,4,8,63
2086.35,Medium,150,30,31,Night,4,8,60
2086.35,Medium,145,30,31,Night,4,8,62
2086.35,Light,79,30,31,Night,4,8,58
1750,Medium,133,30,31,Night,4,8,54
1750,Medium,130,30,31,Night,6,8,64
2086.35,Light,89,30,31,Night,6,8,57
2086.35,Medium,138,30,31,Night,6,8,65
2086.35,Light,84,30,31,Night,6,8,58
2086.35,Heavy,158,30,31,Night,6,8,59
2086.35,Medium,132,30,31,Night,-4,8,57
1750,Medium,140,30,31,Night,-4,8,57
2086.35,Medium,146,30,31,Night,-4,8,53
2086.35,Medium,146,30,31,Night,-4,8,60
2086.35,Medium,141,30,31,Night,-4,8,60
2086.35,Heavy,159,30,31,Night,5,8,66
2086.35,Medium,133,30,31,Night,5,8,64
2086.35,Light,98,30,31,Night,5,8,55
2086.35,Light,103,30,31,Night,5,8,63
2086.35,Medium,147,30,31,Night,5,8,62
2086.35,Medium,136,30,31,Night,2,9,62
2086.35,Heavy,154,30,31,Night,2,9,66
2086.35,Medium,135,30,31,Night,2,9,55
2086.35,Light,109,30,31,Night,2,9,52
2086.35,Heavy,135,30,31,Night,2,9,70
2086.35,Heavy,157,30,32,Night,4,10,57
2086.35,Light,93,30,32,Night,4,10,51
2086.35,Medium,146,30,32,Night,4,10,62
2086.35,Medium,135,30,32,Night,4,10,62
2086.35,Heavy,156,30,32,Night,4,10,66
2086.35,Medium,135,30,32,Night,9,9,64
2086.35,Heavy,152,30,32,Night,9,9,63
2086.35,Medium,146,30,32,Night,9,9,67
2086.35,Medium,135,30,32,Night,9,9,66
2086.35,Medium,148,30,32,Night,9,9,61
1750,Light,81,30,32,Night,-1,9,55
2086.35,Heavy,155,30,32,Night,-1,9,67
2086.35,Medium,143,30,32,Night,-1,9,60
1750,Medium,130,30,32,Night,-1,9,62
1750,Medium,133,30,32,Night,-1,9,59
2086.35,Medium,149,30,31,Night,-4,8,60
1750,Medium,132,30,31,Night,-4,8,63
2086.35,Heavy,137,30,31,Night,-4,8,68
2086.35,Medium,137,30,31,Night,-4,8,63
2086.35,Heavy,141,30,31,Night,-4,8,67
2086.35,Medium,148,30,33,Night,-4,7,56
2086.35,Medium,144,30,33,Night,-4,7,61
2086.35,Heavy,137,30,33,Night,-4,7,64
2086.35,Medium,135,30,33,Night,-4,7,63
2086.35,Medium,143,30,33,Night,-4,7,54
2086.35,Medium,148,30,32,Night,-4,9,59
2086.35,Medium,150,30,32,Night,-4,9,59
2086.35,Medium,131,30,32,Night,-4,9,61
1750,Medium,130,30,32,Night,-4,9,59
2086.35,Medium,132,30,32,Night,-4,9,54
2086.35,Heavy,137,30,32,Night,0,9,62
2086.35,Medium,147,30,32,Night,0,9,60
2086.35,Medium,149,30,32,Night,0,9,58
2086.35,Medium,139,30,32,Night,0,9,61
2086.35,Heavy,156,30,32,Night,0,9,69
2086.35,Medium,141,30,33,Night,2,10,63
2086.35,Medium,149,30,33,Night,2,10,60
2086.35,Medium,138,30,33,Night,2,10,63
2086.35,Medium,141,30,33,Night,2,10,64
2086.35,Medium,131,30,33,Night,2,10,64
2086.35,Medium,145,30,34,Night,1,9,61
2086.35,Medium,147,30,34,Night,1,9,61
2086.35,Medium,145,30,34,Night,1,9,67
2086.35,Heavy,151,30,34,Night,1,9,54
2086.35,Medium,137,30,34,Night,1,9,60
2086.35,Medium,136,30,34,Night,4,9,65
2086.35,Heavy,140,30,34,Night,4,9,69
2086.35,Medium,148,30,34,Night,4,9,61
2086.35,Heavy,139,30,34,Night,4,9,69
2086.35,Heavy,141,30,34,Night,4,9,68
2086.35,Medium,135,30,33,Night,0,9,53
2086.35,Heavy,158,30,33,Night,0,9,62
2086.35,Light,110,30,33,Night,0,9,52
2086.35,Medium,146,30,33,Night,0,9,61
2086.35,Heavy,140,30,33,Night,0,9,67
2086.35,Light,108,30,34,Night,7,8,60
2086.35,Medium,135,30,34,Night,7,8,65
2086.35,Heavy,135,30,34,Night,7,8,67
2086.35,Medium,137,30,34,Night,7,8,60
2086.35,Medium,142,30,34,Night,7,8,66
2086.35,Medium,136,30,34,Night,-1,10,62
2086.35,Medium,146,30,34,Night,-1,10,60
2086.35,Heavy,160,30,34,Night,-1,10,61
2086.35,Medium,131,30,34,Night,-1,10,67
2086.35,Medium,132,30,34,Night,-1,10,64
2086.35,Medium,134,30,34,Night,12,10,64
2086.35,Heavy,160,30,34,Night,12,10,68
2086.35,Medium,132,30,34,Night,12,10,64
2086.35,Medium,133,30,34,Night,12,10,51
2086.35,Medium,136,30,34,Night,12,10,64
2086.35,Heavy,135,30,22,Night,-11,10,53
1750,Medium,138,30,22,Night,-11,10,50
1750,Light,76,30,22,Night,-11,10,61
1750,Medium,135,30,22,Night,-11,10,59
1750,Medium,132,30,22,Night,-11,10,58
1750,Medium,141,30,22,Night,-10,10,56
1750,Medium,140,30,22,Night,-10,10,62
2086.35,Heavy,144,30,22,Night,-10,10,57
1750,Light,96,30,22,Night,-10,10,60
1750,Medium,131,30,22,Night,-10,10,54
2086.35,Heavy,138,30,23,Night,-8,10,62
1750,Medium,140,30,23,Night,-8,10,59
1750,Medium,145,30,23,Night,-8,10,55
1750,Medium,147,30,23,Night,-8,10,56
1750,Medium,141,30,23,Night,-8,10,61
2086.35,Heavy,156,30,24,Night,-5,9,65
1750,Medium,143,30,24,Night,-5,9,58
1750,Medium,134,30,24,Night,-5,9,54
2086.35,Light,104,30,24,Night,-5,9,56
2086.35,Medium,145,30,24,Night,-5,9,64
2086.35,Medium,149,30,23,Night,-5,10,58
2086.35,Medium,143,30,23,Night,-5,10,60
1750,Medium,142,30,23,Night,-5,10,50
2086.35,Heavy,148,30,23,Night,-5,10,64
2086.35,Heavy,150,30,23,Night,-5,10,62
2086.35,Heavy,146,30,24,Night,-9,9,63
1750,Medium,145,30,24,Night,-9,9,57
2086.35,Heavy,139,30,24,Night,-9,9,55
1750,Medium,140,30,24,Night,-9,9,48
1750,Medium,133,30,24,Night,-9,9,48
1750,Light,93,30,24,Night,-6,10,53
1750,Medium,131,30,24,Night,-6,10,52
1750,Medium,140,30,24,Night,-6,10,55
2086.35,Heavy,146,30,24,Night,-6,10,65
1750,Medium,135,30,24,Night,-6,10,64
1750,Medium,140,30,25,Night,-6,9,47
2086.35,Heavy,149,30,25,Night,-6,9,66
1750,Medium,133,30,25,Night,-6,9,62
1750,Medium,136,30,25,Night,-6,9,59
2086.35,Heavy,141,30,25,Night,-6,9,55
1750,Medium,142,30,25,Night,-5,10,64
2086.35,Heavy,142,30,25,Night,-5,10,55
1750,Medium,144,30,25,Night,-5,10,62
1750,Light,89,30,25,Night,-5,10,55
1750,Medium,142,30,25,Night,-5,10,60
2086.35,Light,93,30,25,Night,-4,9,61
2086.35,Heavy,143,30,25,Night,-4,9,53
2086.35,Heavy,156,30,25,Night,-4,9,67
2086.35,Medium,143,30,25,Night,-4,9,60
1750,Medium,133,30,25,Night,-4,9,52
2086.35,Heavy,152,30,26,Night,-4,8,61
2086.35,Medium,144,30,26,Night,-4,8,64
2086.35,Heavy,153,30,26,Night,-4,8,63
2086.35,Heavy,158,30,26,Night,-4,8,68
2086.35,Medium,144,30,26,Night,-4,8,63
2086.35,Medium,147,30,26,Night,-4,9,50
2086.35,Medium,143,30,26,Night,-4,9,63
1750,Medium,139,30,26,Night,-4,9,48
1750,Medium,132,30,26,Night,-4,9,54
1750,Medium,142,30,26,Night,-4,9,57
1750,Medium,136,30,26,Night,-9,8,54
1750,Medium,135,30,26,Night,-9,8,54
1750,Medium,133,30,26,Night,-9,8,55
1750,Medium,138,30,26,Night,-9,8,60
1750,Medium,141,30,26,Night,-9,8,59
1750,Medium,139,30,27,Night,-4,9,56
2086.35,Heavy,149,30,27,Day,-4,9,67
1750,Medium,137,30,27,Day,-4,9,60
2086.35,Medium,144,30,27,Day,-4,9,58
2086.35,Heavy,150,30,27,Day,-4,9,69
2086.35,Heavy,150,30,27,Day,-6,9,64
1750,Medium,132,30,27,Day,-6,9,54
1750,Medium,141,30,27,Day,-6,9,63
2086.35,Heavy,155,30,27,Day,-6,9,62
2086.35,Heavy,143,30,27,Day,-6,9,63
2086.35,Medium,148,30,27,Day,-3,8,61
2086.35,Medium,141,30,27,Day,-3,8,59
1750,Medium,134,30,27,Day,-3,8,58
1750,Light,93,30,27,Day,-3,8,55
